t,x_med,y_med,z_med,dx_med,dy_med,dz_med,ddx_med,ddy_med,ddz_med,dddx_med,dddy_med,dddz_med,x_ref,y_ref,z_ref,dx_ref,dy_ref,dz_ref,ddx_ref,ddy_ref,ddz_ref,dddx_ref,dddy_ref,dddz_ref,roll_med,pitch_med,yaw_med,roll_ref,pitch_ref,yaw_ref,roll_e,pitch_e,yaw_e,q1_med,q2_med,q3_med,q4_med,q5_med,q6_med,dq1_med,dq2_med,dq3_med,dq4_med,dq5_med,dq6_med,ddq1_med,ddq2_med,ddq3_med,ddq4_med,ddq5_med,ddq6_med,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,dq1_ref,dq2_ref,dq3_ref,dq4_ref,dq5_ref,dq6_ref,ddq1_ref,ddq2_ref,ddq3_ref,ddq4_ref,ddq5_ref,ddq6_ref,L1,L2,L3,L4,L5,L6,K1,K2,K3,K4,K5,K6,u1,u2,u3,u4,u5,u6,J
0.0,-0.16197795418881264,-0.5469520044064707,0.18244501730000726,9.162238674396393e-07,-8.812970636268471e-08,3.4600004865348265e-07,2.7486675720960452e-05,-2.64393268375118e-06,1.0380110328151568e-05,0.0,0.0,0.0,-0.16197799999999987,-0.5469520000000004,0.18244500000000044,-7.401486830834377e-17,2.3684757858670006e-16,-2.3684757858670006e-16,-2.220446049250313e-15,7.105427357601002e-15,-7.105427357601002e-15,0.0,0.0,0.0,0.8304071004958384,0.7855320713264842,1.8430026699414785,0.8304024725083254,0.7855257587804855,1.8430049467522545,2.1933262879506403e-06,-6.344448172949071e-06,-7.83080648137442e-07,-1.9557805539620987,-0.8227933011239353,1.2001277763213885,-0.09697621676563542,-2.2843447000469315,-2.001532719533659,1.2366919162369553e-07,7.292310002838986e-07,-1.8303583422495392e-06,6.446441335345077e-07,1.3050663237592775e-05,0.00013422285581012974,3.7100757487108656e-06,2.187693000851696e-05,-5.491075026748618e-05,1.933932400603523e-05,0.00039151989712778325,0.004026685674303893,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.924005315824601e-07,-42.59289891048306,-13.014126117996613,0.4485751208207811,0.02171693067472036,5.332811382208202e-07,9.024260274395534e-28
0.03333333333333333,-0.16197827315672503,-0.5469520429792146,0.182445074677826,-6.073950508121949e-06,-8.008299961649645e-07,1.2628892352466435e-06,-0.0002097055610471362,-2.1380922658366344e-05,2.75051736524304e-05,0.0,0.0,0.0,-0.1619782133333332,-0.5469520177777782,0.1824450177777782,-6.4000000001248236e-06,-5.333333329341864e-07,5.333333329045805e-07,-0.00019200000000152428,-1.599999999513102e-05,1.5999999994242842e-05,0.0,0.0,0.0,0.830414349589433,0.7855411965158138,1.842998611729561,0.8304027489807537,0.7855257142212478,1.843004538731173,5.4200038645061744e-06,-1.576433662052571e-05,-1.6218300797786721e-06,-1.955781168975443,-0.8227929151914841,1.200126977466445,-0.09697577978049801,-2.2843436065951352,-2.0015225407400092,-1.2259043821168139e-05,7.961726026449305e-06,-1.6587218318419382e-05,8.954584126035365e-06,2.6219257006138757e-05,0.00024831682493209404,-0.000371481390383755,0.00021697485078496222,-0.0004427057992850953,0.00024929819977502574,0.00039505781305637953,0.0034228190736589298,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0009014313061057599,-42.59256316940786,-13.01421347808986,0.4485604963318779,0.021714918694486163,4.3990807413463173e-07,2.9436163741061848e-05
0.06666666666666667,-0.16197871039395462,-0.5469520943460149,0.18244514945944654,-1.0769395805722309e-05,-1.2942739725223746e-06,1.91659444356842e-06,-0.0001408640059468221,-1.4803287659818324e-05,1.960757368877942e-05,0.0,0.0,0.0,-0.1619785793185184,-0.5469520482765436,0.1824450482765436,-1.0979555555712393e-05,-9.149629624616296e-07,9.149629624172207e-07,-0.0001373866666676271,-1.1448888885823294e-05,1.1448888885379205e-05,0.0,0.0,0.0,0.8304234266855425,0.7855525489476374,1.8429934824737129,0.8304032232845843,0.7855256377771987,1.8430038387483985,9.427368293830823e-06,-2.7433511869897105e-05,-2.7720397946723142e-06,-1.9557819995681163,-0.8227924001024338,1.2001259136866722,-0.09697519518363612,-2.284342230495555,-2.0015098274436114,-2.0698201405018576e-05,1.2955689682019706e-05,-2.6804668227540494e-05,1.4676798613113609e-05,3.626174393674948e-05,0.0003370382029353517,-0.00025317472751551306,0.00014981890966711203,-0.00030652349727363336,0.0001716664346123473,0.00030127460791832167,0.0026616413400977297,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0006150069547842252,-42.59268847425033,-13.014184716444312,0.4485656028617466,0.021715258941182758,3.4335736609492074e-07,2.2067005552542124e-05
0.1,-0.1619792182874063,-0.5469521538606422,0.18244523593617276,-1.3747669364313908e-05,-1.6217085516605943e-06,2.3683977887158022e-06,-8.934915199566814e-05,-9.823066088671982e-06,1.3548614011531486e-05,0.0,0.0,0.0,-0.16197905074199165,-0.5469520875618331,0.182445087561833,-1.4142704197706023e-05,-1.1785586825278454e-06,1.1785586825130424e-06,-9.489445925980888e-05,-7.907871601986471e-06,7.90787160287465e-06,0.0,0.0,0.0,0.8304338831815699,0.7855656183085226,1.842987568371425,0.8304038342327392,0.7855255393096715,1.843002937104607,1.4033691050217066e-05,-4.082424135913873e-05,-4.176424890593693e-06,-1.9557829631149328,-0.8227918032014261,1.200124681179815,-0.09697451759517481,-2.2843406445028713,-2.0014951857791123,-2.617033679979726e-05,1.6256583383621638e-05,-3.358502655381162e-05,1.8444035430514596e-05,4.3807101654336196e-05,0.0004051793576275722,-0.00016416406184336057,9.902681104805799e-05,-0.0002034107497881337,0.00011301710452202961,0.0002263607315276015,0.0020442346407666154,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00039941983103353174,-42.592791338821655,-13.014164124685788,0.4485695262240754,0.02171549004494333,2.6479470718876463e-07,1.4921022667135565e-05
0.13333333333333333,-0.1619797618797648,-0.5469522180564784,0.18244532977419586,-1.545440574927346e-05,-1.8244755779395273e-06,2.666224458712709e-06,-5.120328285133204e-05,-6.083083387970511e-06,8.927853170322206e-06,0.0,0.0,0.0,-0.1619795911060144,-0.5469521325921683,0.1824451325921682,-1.6210920682772448e-05,-1.3509100562340374e-06,1.3509100562192345e-06,-6.204649455199274e-05,-5.170541211185764e-06,5.170541211185764e-06,0.0,0.0,0.0,0.8304453581753855,0.7855799875145217,1.842981095456757,0.8304045345254624,0.7855254264418214,1.8430019036053817,1.909103582547719e-05,-5.550785713700672e-05,-5.78497490928628e-06,-1.955783998495954,-0.8227911597591532,1.2001233517216183,-0.09697378764429436,-2.2843389065371094,-2.001479106239039,-2.9431066024185647e-05,1.8287706585797958e-05,-3.778417278601712e-05,2.0747029419123882e-05,4.936168245946101e-05,0.00045665058734431686,-9.782187673165152e-05,6.0933696065289636e-05,-0.0001259743869661651,6.90898196582786e-05,0.00016663742415374438,0.001544136891502341,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00023865684540957943,-42.59287613676245,-13.014149782799482,0.4485725272046064,0.021715638357555855,2.0095319042123805e-07,1.0284585983044775e-05
0.16666666666666666,-0.16198031590817935,-0.5469524451157899,0.1824452026747804,-1.6232041127865948e-05,-5.14933287053261e-06,-1.6532554314808817e-06,-2.3328325047978077e-05,-9.974527750454964e-05,-0.00012959304462753827,0.0,0.0,0.0,-0.16198017241996862,-0.5469522699238867,0.18244505659055327,-1.7439418626352676e-05,-4.1199515514733775e-06,-2.280048448488614e-06,-3.6854938307406826e-05,-8.30712448571802e-05,-0.00010892875514123546,0.0,0.0,0.0,0.8304580548347158,0.7855952267121324,1.8429735762197472,0.8304055604554588,0.7855252555203127,1.8430004237912938,2.4491655558885466e-05,-7.129748759425529e-05,-7.276253973972942e-06,-1.955785033069708,-0.8227898487287917,1.2001214532628437,-0.09697320544974662,-2.2843363484066272,-2.001461812678936,-3.050183042185345e-05,3.231650942383663e-05,-5.056389975069581e-05,1.85595674279193e-05,6.761650379957129e-05,0.0004980880645119404,-3.212293193003408e-05,0.00042086408514116025,-0.0003833918089403607,-6.56238597361374e-05,0.0005476446402033085,0.001243124315028706,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00020758968526501942,-42.59214081738191,-13.01403306868,0.44855462480881614,0.021715925727643248,1.6578456682458942e-07,6.590916869516926e-06
0.19999999999999998,-0.16198086250426558,-0.5469525678059478,0.1824452237416711,-1.6342605530967982e-05,-4.170236252087343e-06,-1.29753111873485e-07,-3.3169231334006346e-06,2.9373167881730624e-05,4.5696243472943484e-05,0.0,0.0,0.0,-0.16198077342940226,-0.5469523836129444,0.18244501762775914,-1.8030283009388506e-05,-3.4106717315296466e-06,-1.168883823983909e-06,-1.772593149107493e-05,2.1278394598311934e-05,3.333493873514115e-05,0.0,0.0,0.0,0.830470927329817,0.7856112065822419,1.8429662488507952,0.8304065343798737,0.7855250945637028,1.8429990109819436,3.0111729841531297e-05,-8.757337841964752e-05,-9.198301524577127e-06,-1.9557860812189998,-0.8227889571111089,1.2001198909481958,-0.09697251145985682,-2.284334185621029,-2.001443908875323,-3.1130262641671414e-05,2.8604523464301767e-05,-4.81009262112412e-05,2.0066320271913998e-05,6.579454656222696e-05,0.0005241054270974237,-1.8852966594538898e-05,-0.00011135957878604591,7.38892061836383e-05,4.520258531984095e-05,-5.465871712032974e-05,0.0007805208775644984,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.379748987095368e-06,-42.59328071004484,-13.014167575372069,0.4485829451081229,0.02171567826355736,1.0193047750295392e-07,7.287293649334149e-06
0.2333333333333333,-0.16198138938621456,-0.5469526680315551,0.18244527466942387,-1.5985176886125488e-05,-3.3945807490498403e-06,9.752995397787745e-07,1.072229556908584e-05,2.3269819969580486e-05,3.314278693088333e-05,0.0,0.0,0.0,-0.16198137819757533,-0.5469524779429121,0.18244500651943885,-1.8143045192342553e-05,-2.8298990327968455e-06,-3.3324960913757213e-07,-3.3828654886214338e-06,1.742318096198403e-05,2.5069026445390108e-05,0.0,0.0,0.0,0.8304840456478697,0.7856276556424923,1.8429588776924497,0.8304074528526697,0.7855249437759999,1.8429976724260508,3.588586156250426e-05,-0.00010428196084162603,-1.1218874655518235e-05,-1.9557871060999703,-0.8227881632388918,1.2001184203060522,-0.09697180907951716,-2.2843320770867437,-2.0014255621758754,-3.087437362746726e-05,2.5412285496677192e-05,-4.544648494325841e-05,2.073638021695843e-05,6.410220122883992e-05,0.0005416357979882512,7.676670426124578e-06,-9.576713902873727e-05,7.96332380394835e-05,2.0101798351332925e-05,-5.077036000161101e-05,0.0005259111267248244,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.798202142319852e-05,-42.59327335063298,-13.014155612459561,0.4485826551899246,0.021715691774090273,6.935091270698912e-08,4.358245589058985e-06
0.26666666666666666,-0.1619818884803259,-0.5469530076269643,0.18244553926730817,-1.5310277621489065e-05,-7.92341853813324e-06,5.617052491276368e-06,2.0243926949670785e-05,-0.00013586586364321842,0.00013924300269020415,0.0,0.0,0.0,-0.16198197497072314,-0.5469526986214589,0.1824451227018806,-1.7903194434213766e-05,-6.620356404241079e-06,3.485473252566133e-06,7.195522743863592e-06,-0.000113713721143327,0.00011456168585111115,0.0,0.0,0.0,0.8304970882291072,0.7856450263694565,1.8429505772042023,0.8304082085304925,0.7855251559296259,1.8429958884702793,4.213679923228698e-05,-0.0001213510426511819,-1.3094280020438171e-05,-1.9557879803153966,-0.8227872691821531,1.2001159408370154,-0.09697131365379727,-2.284329484657219,-2.0014073138587016,-2.7775766402166367e-05,2.6351896607491142e-05,-6.473820904817183e-05,1.6820641136883877e-05,7.32159909041616e-05,0.0005455116094660314,9.29582167590267e-05,2.8188333324418487e-05,-0.0005787517231474026,-0.00011747217240223657,0.00027341369025965056,0.00011627434433340617,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00016485708119040599,-42.59346486508091,-13.014425595421857,0.4485646982449112,0.021715904148828624,7.56975353233269e-08,3.542433095772352e-06
0.3,-0.16198270847027124,-0.5469535514295417,0.18244633514233727,-2.1503227751791412e-05,-1.3517132707289246e-05,1.7789861127703638e-05,-0.00018579809501553042,-0.0001678145966313641,0.0003651699405735718,0.0,0.0,0.0,-0.16198275082710756,-0.5469530791435673,0.18244557905430445,-2.3275691532746258e-05,-1.141566325172742e-05,1.3690572715555998e-05,-0.00016117491295597475,-0.00014385920542459019,0.0003061529838896959,0.0,0.0,0.0,0.8305098848860778,0.7856633788207511,1.8429409988706955,0.830408725630702,0.7855259760878965,1.8429932498216341,4.878353049451573e-05,-0.00013862401338684597,-1.4794168125471662e-05,-1.9557892593517263,-0.8227865304968145,1.2001119576409554,-0.09697056431581554,-2.28432674563633,-2.001389254812127,-3.483931539572211e-05,2.355767230707348e-05,-0.0001012433242151558,2.0593640013528656e-05,7.918574807355215e-05,0.0005430181346463281,-0.0002119064698066723,-8.382672901252992e-05,-0.0010951534550095194,0.00011318996629934333,0.0001790927150817164,-7.480424459109839e-05,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.000504636279529791,-42.59409570219811,-13.014809213057411,0.4485571895904146,0.021714191602917876,7.642098245885798e-08,3.5321956706015886e-06
