t,x_med,y_med,z_med,dx_med,dy_med,dz_med,ddx_med,ddy_med,ddz_med,dddx_med,dddy_med,dddz_med,x_ref,y_ref,z_ref,dx_ref,dy_ref,dz_ref,ddx_ref,ddy_ref,ddz_ref,dddx_ref,dddy_ref,dddz_ref,roll_med,pitch_med,yaw_med,roll_ref,pitch_ref,yaw_ref,roll_e,pitch_e,yaw_e,q1_med,q2_med,q3_med,q4_med,q5_med,q6_med,dq1_med,dq2_med,dq3_med,dq4_med,dq5_med,dq6_med,ddq1_med,ddq2_med,ddq3_med,ddq4_med,ddq5_med,ddq6_med,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,dq1_ref,dq2_ref,dq3_ref,dq4_ref,dq5_ref,dq6_ref,ddq1_ref,ddq2_ref,ddq3_ref,ddq4_ref,ddq5_ref,ddq6_ref,KP1,KP2,KP3,KP4,KP5,KP6,KD1,KD2,KD3,KD4,KD5,KD6,u1,u2,u3,u4,u5,u6,J
0.0,-0.16197795418881264,-0.5469520044064707,0.18244501730000726,9.162238674396393e-07,-8.812970636268471e-08,3.4600004865348265e-07,2.7486675720960452e-05,-2.64393268375118e-06,1.0380110328151568e-05,0.0,0.0,0.0,-0.16197799999999987,-0.5469520000000004,0.18244500000000044,-7.401486830834377e-17,2.3684757858670006e-16,-2.3684757858670006e-16,-2.220446049250313e-15,7.105427357601002e-15,-7.105427357601002e-15,0.0,0.0,0.0,0.8304071004958384,0.7855320713264842,1.8430026699414785,0.8304024725083254,0.7855257587804855,1.8430049467522545,2.1933262879506403e-06,-6.344448172949071e-06,-7.83080648137442e-07,-1.9557805539620987,-0.8227933011239353,1.2001277763213885,-0.09697621676563542,-2.2843447000469315,-2.001532719533659,1.2366919162369553e-07,7.292310002838986e-07,-1.8303583422495392e-06,6.446441335345077e-07,1.3050663237592775e-05,0.00013422285581012974,3.7100757487108656e-06,2.187693000851696e-05,-5.491075026748618e-05,1.933932400603523e-05,0.00039151989712778325,0.004026685674303893,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,8.924005315824601e-07,-42.59289891048306,-13.014126117996613,0.4485751208207811,0.02171693067472036,5.332811382208202e-07,9.503530530986367e-28
0.03333333333333333,-0.16197827488434907,-0.5469520430683509,0.18244507468101354,-6.1085029983819925e-06,-8.026126903323917e-07,1.2629529856478784e-06,-0.00021074213494068163,-2.1434402355305545e-05,2.7507083135984445e-05,0.0,0.0,0.0,-0.1619782133333332,-0.5469520177777782,0.1824450177777782,-6.4000000001248236e-06,-5.333333329341864e-07,5.333333329045805e-07,-0.00019200000000152428,-1.599999999513102e-05,1.5999999994242842e-05,0.0,0.0,0.0,0.8304143205793333,0.785541154135152,1.8429986241883733,0.8304027489807537,0.7855257142212478,1.843004538731173,5.405613461985023e-06,-1.57234223788042e-05,-1.6141085756346174e-06,-1.9557811713172406,-0.8227929142077908,1.2001269756234987,-0.09697577855764347,-2.2843436104224413,-2.0015225840367954,-1.2305879774485595e-05,7.981399890043717e-06,-1.662407723929639e-05,8.979041216761781e-06,2.6142710883316122e-05,0.0002474508892058287,-0.0003728864689832787,0.00021756506669279457,-0.00044381156691140547,0.0002500319124968182,0.0003927614293717005,0.003396841001870968,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.0009047631103458187,-42.59256202090443,-13.014213719614801,0.4485604508649257,0.021714904675956048,4.3641822486395476e-07,3.099414444371339e-05
0.06666666666666667,-0.16197871494296634,-0.5469520945107229,0.1824451492880716,-1.0837341085227477e-05,-1.2963795279868708e-06,1.9131244499388623e-06,-0.00014186578323272656,-1.4812973433132937e-05,1.9501570013415353e-05,0.0,0.0,0.0,-0.1619785793185184,-0.5469520482765436,0.1824450482765436,-1.0979555555712393e-05,-9.149629624616296e-07,9.149629624172207e-07,-0.0001373866666676271,-1.1448888885823294e-05,1.1448888885379205e-05,0.0,0.0,0.0,0.8304233103972344,0.7855523837003204,1.8429935354077096,0.8304032232845843,0.7855256377771987,1.8430038387483985,9.370742625281024e-06,-2.727139341048083e-05,-2.745727978707715e-06,-1.9557820051561092,-0.8227923981589524,1.2001259102855981,-0.09697519263213626,-2.2843422462714353,-2.001509998973893,-2.077873729518375e-05,1.2981443398073185e-05,-2.6848117091536033e-05,1.4711523883107133e-05,3.599725708095855e-05,0.00033418488778513676,-0.0002541857256209447,0.000150001305240884,-0.0003067211955671893,0.00017197447999036056,0.00029563638592927286,0.0026020199573792424,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.0006173225690473405,-42.592687880671406,-13.014184748626443,0.44856558649323297,0.021715237671388277,3.3542709970690865e-07,2.4690685079711804e-05
0.1,-0.16197922662256953,-0.5469521540267803,0.1824452352737381,-1.3846040878578872e-05,-1.6224387964589504e-06,2.3574199504963315e-06,-9.026192052909781e-05,-9.78180871307359e-06,1.3323423286595195e-05,0.0,0.0,0.0,-0.16197905074199165,-0.5469520875618331,0.182445087561833,-1.4142704197706023e-05,-1.1785586825278454e-06,1.1785586825130424e-06,-9.489445925980888e-05,-7.907871601986471e-06,7.90787160287465e-06,0.0,0.0,0.0,0.8304335927793123,0.7855652115462686,1.8429877043720166,0.8304038342327392,0.7855255393096715,1.843002937104607,1.389363004353451e-05,-4.042179248620779e-05,-4.116624288058307e-06,-1.9557829722333004,-0.8227918008934554,1.200124677761078,-0.09697451421496801,-2.2843406844518475,-2.0014956115547733,-2.626778958685869e-05,1.6272457741615204e-05,-3.3599862768378775e-05,1.847218465932561e-05,4.3235477451185666e-05,0.0003991433449867653,-0.00016467156875024812,9.873043030626054e-05,-0.00020255237030528226,0.00011281982328655433,0.0002171466111068134,0.0019487537160488564,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.0004004513744524374,-42.59279140778074,-13.014163912302337,0.44856954401052085,0.021715461675644754,2.5213447096827935e-07,1.8284190154259526e-05
0.13333333333333333,-0.16197977487072635,-0.5469522180953764,0.18244532817651507,-1.558031231296134e-05,-1.822173861021723e-06,2.6438602979278595e-06,-5.202929678089835e-05,-5.992128792452088e-06,8.586368892607013e-06,0.0,0.0,0.0,-0.1619795911060144,-0.5469521325921683,0.1824451325921682,-1.6210920682772448e-05,-1.3509100562340374e-06,1.3509100562192345e-06,-6.204649455199274e-05,-5.170541211185764e-06,5.170541211185764e-06,0.0,0.0,0.0,0.8304447801390565,0.7855791848930033,1.842981370699124,0.8304045345254624,0.7855254264418214,1.8430019036053817,1.8813853412054133e-05,-5.470965511900432e-05,-5.672973481927361e-06,-1.9557840108901117,-0.8227911581941889,1.2001233509559435,-0.09697378447563619,-2.2843389867118957,-2.0014799506609386,-2.9529066083719387e-05,1.827813790833271e-05,-3.7736056948499335e-05,2.0752181522854935e-05,4.8366624857955536e-05,0.0004462656583566366,-9.78382949058209e-05,6.017040500152518e-05,-0.00012408582540361684,6.839990590587975e-05,0.0001539344222030962,0.0014136694010961392,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.00023843595953954022,-42.59287682885241,-13.014149327164924,0.4485725779348495,0.021715603409479423,1.8367809243025057e-07,1.4228624566968107e-05
0.16666666666666666,-0.16198033437909534,-0.5469524454461725,0.18244519875784043,-1.638360925673915e-05,-5.154394801450039e-06,-1.707095259678806e-06,-2.409816298696422e-05,-9.996621492016722e-05,-0.00013053711585039147,0.0,0.0,0.0,-0.16198017241996862,-0.5469522699238867,0.18244505659055327,-1.7439418626352676e-05,-4.1199515514733775e-06,-2.280048448488614e-06,-3.6854938307406826e-05,-8.30712448571802e-05,-0.00010892875514123546,0.0,0.0,0.0,0.8304570538130185,0.7855938418475458,1.8429740564164907,0.8304055604554588,0.7855252555203127,1.8430004237912938,2.40126872767513e-05,-6.99172378406169e-05,-7.087590392425478e-06,-1.9557850479662164,-0.8227898470501751,1.2001214568221026,-0.09697320460077903,-2.2843364856125765,-2.0014632735664506,-3.0584544121487996e-05,3.231559291212398e-05,-5.046136247050174e-05,1.8514890984197147e-05,6.614419466666536e-05,0.00048229710920941513,-3.166434113305829e-05,0.00042112365011373804,-0.00038175916566007216,-6.711871615973361e-05,0.0005333270942612947,0.0010809435255833557,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.00020663261963083102,-42.59213903473001,-13.014031995926072,0.4485546292530991,0.021715885803446078,1.4433601258634354e-07,1.0849293214174783e-05
0.19999999999999998,-0.1619808872848688,-0.54695256783944,0.18244521739324357,-1.6519322207314874e-05,-4.16598510531057e-06,-1.9632934720212183e-07,-4.0713396962855e-06,2.9652529966939877e-05,4.531444010146642e-05,0.0,0.0,0.0,-0.16198077342940226,-0.5469523836129444,0.18244501762775914,-1.8030283009388506e-05,-3.4106717315296466e-06,-1.168883823983909e-06,-1.772593149107493e-05,2.1278394598311934e-05,3.333493873514115e-05,0.0,0.0,0.0,0.8304693450193856,0.7856090267671102,1.8429670138133658,0.8304065343798737,0.7855250945637028,1.8429990109819436,2.9356762512299078e-05,-8.539538467480798e-05,-8.909274904249815e-06,-1.9557860977336763,-0.8227889586949675,1.2001199043974211,-0.09697251433578344,-2.2843344038354485,-2.0014462138856994,-3.119019723909618e-05,2.8538968456266015e-05,-4.7868947784272326e-05,1.997693023984332e-05,6.36836074499406e-05,0.0005019593180938164,-1.8169593528245542e-05,-0.00011329873367573885,7.777244058688234e-05,4.386117766938515e-05,-7.38176165017428e-05,0.0005898662665320378,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-4.2087266742818485e-06,-42.59328320355533,-13.014166824204972,0.4485830683867582,0.021715632720063938,7.670850055152556e-08,1.2225328672704854e-05
0.2333333333333333,-0.16198142135652502,-0.546952667366242,0.18244526541414402,-1.6187876848765803e-05,-3.3791868184732843e-06,8.949705828867756e-07,9.942874577913995e-06,2.360407592789974e-05,3.2730584397832494e-05,0.0,0.0,0.0,-0.16198137819757533,-0.5469524779429121,0.18244500651943885,-1.8143045192342553e-05,-2.8298990327968455e-06,-3.3324960913757213e-07,-3.3828654886214338e-06,1.742318096198403e-05,2.5069026445390108e-05,0.0,0.0,0.0,0.8304817083694017,0.7856244464113242,1.8429600143853664,0.8304074528526697,0.7855249437759999,1.8429976724260508,3.4773175065752795e-05,-0.00010106911936809995,-1.0802470038897045e-05,-1.955787123160092,-0.8227881708308916,1.2001184490211545,-0.09697181752599375,-2.2843324016307562,-2.0014289618807766,-3.090526073126126e-05,2.5270271002030553e-05,-4.5063841259213636e-05,2.059517254034289e-05,6.127196299323967e-05,0.0005123598711607066,8.548095235047808e-06,-9.806092362706384e-05,8.415319575176073e-05,1.8547269014987065e-05,-7.234933370102792e-05,0.00031201659200670427,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0690202484271474e-05,-42.593276232544355,-13.014154731323536,0.4485827987761748,0.021715642949308944,4.105777637319896e-08,9.427784821195631e-06
0.26666666666666666,-0.1619819286047843,-0.5469530068163531,0.18244552726276814,-1.5540927653915442e-05,-7.91538037071388e-06,5.535291387313053e-06,1.9405693992861863e-05,-0.00013608651599444555,0.00013920056079284735,0.0,0.0,0.0,-0.16198197497072314,-0.5469526986214589,0.1824451227018806,-1.7903194434213766e-05,-6.620356404241079e-06,3.485473252566133e-06,7.195522743863592e-06,-0.000113713721143327,0.00011456168585111115,0.0,0.0,0.0,0.830493809605752,0.785640539221461,1.8429521749958941,0.8304082085304925,0.7855251559296259,1.8429958884702793,4.058216672490951e-05,-0.0001168506874340242,-1.2519678132355486e-05,-1.9557879963940101,-0.8227872848840025,1.200115986360538,-0.0969713303905805,-2.2843299404871074,-2.0014120775213398,-2.776643193912335e-05,2.6142361450435976e-05,-6.42744927513256e-05,1.6607765778426793e-05,6.964686064203379e-05,0.0005084738124562325,9.416486376413726e-05,2.616271345216263e-05,-0.0005763195447633587,-0.00011962220285748283,0.00025124692946382356,-0.00011658176113422551,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,0.00016810515145493365,-42.59346836650356,-13.014425603164767,0.44856478310561787,0.021715854501618836,4.511737700108043e-08,8.57947566815235e-06
0.3,-0.1619827591241322,-0.5469535509203673,0.18244632167448674,-2.1790699763233784e-05,-1.3520480925539192e-05,1.7733342098943352e-05,-0.00018750189813500356,-0.00016815602687254443,0.00036592818187458664,0.0,0.0,0.0,-0.16198275082710756,-0.5469530791435673,0.18244557905430445,-2.3275691532746258e-05,-1.141566325172742e-05,1.3690572715555998e-05,-0.00016117491295597475,-0.00014385920542459019,0.0003061529838896959,0.0,0.0,0.0,0.8305054701333758,0.7856573547286353,1.842943149538214,0.830408725630702,0.7855259760878965,1.8429932498216341,4.670004064712535e-05,-0.00013257253256445441,-1.4028130566794086e-05,-1.9557892750496868,-0.8227865572976996,1.2001120196692936,-0.09697059039469007,-2.2843273599512726,-2.001395663411521,-3.482859084350204e-05,2.3265846543789378e-05,-0.00010075865580379827,2.033583973497782e-05,7.482633691403639e-05,0.0004977734671976707,-0.00021186476713136066,-8.62954471993979e-05,-0.00109452489157418,0.00011184221869653076,0.0001553842881600782,-0.00032101035775685094,-1.9557805601455585,-0.8227933375854853,1.2001278678393057,-0.0969762489978421,-2.2843453525800936,-2.00153943067645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.0005039385211321745,-42.59410108517343,-13.014810533247669,0.4485572433231759,0.021714135817198832,4.416980078914001e-08,8.62828171033785e-06
