dp_e_1,dp_e_2,dp_e_3,dp_e_4,dp_e_5,dp_e_6,ddp_e_1,ddp_e_2,ddp_e_3,ddp_e_4,ddp_e_5,ddp_e_6,dp_e_1_kf,dp_e_2_kf,dp_e_3_kf,dp_e_4_kf,dp_e_5_kf,dp_e_6_kf,ddp_e_1_kf,ddp_e_2_kf,ddp_e_3_kf,ddp_e_4_kf,ddp_e_5_kf,ddp_e_6_kf,dddp_e_1_kf,dddp_e_2_kf,dddp_e_3_kf,dddp_e_4_kf,dddp_e_5_kf,dddp_e_6_kf,x_ref,y_ref,z_ref,dx_ref,dy_ref,dz_ref,ddx_ref,ddy_ref,ddz_ref,dddx_ref,dddy_ref,dddz_ref,x_des,y_des,z_des,dx_des,dy_des,dz_des,ddx_des,ddy_des,ddz_des
0.00046865667311608654,-0.0037460449299764453,0.00018986249942229048,0.04524306118670124,-0.009843661743008273,0.06712234763375047,-0.0013832527431591115,0.008003850176322477,-0.0009505518339103366,-0.08531639787674247,0.1287551371271335,-0.15460455976783477,0.0005208315823754983,-0.0036190483605649275,0.0001764354532085867,0.043445767745285045,-0.008516563253093476,0.06370676310509996,-0.00199205152254935,0.00841402876149529,-0.0015360003557337919,-0.08905974993879553,0.131498271040331,-0.14805663372543817,0.001024072472725081,0.028369977134076674,-0.007392057600559203,-0.25153589598668996,0.06020630045437654,-0.43788152260637936,-0.14647540358214667,-0.5406804652860439,0.16911960924748012,-0.0005017316593567956,-0.0010769575603227998,-0.0017307414328521069,-0.0032724375755326385,0.009740272120518867,0.004093091282083794,0.0,0.0,0.0,-0.146809,-0.540644,0.168505,0.0,-0.0,-0.0,0.0053,-0.10859999999999999,-0.1669
0.0003460066302065365,-0.003659466114935352,0.00015244468543198792,0.045714562726176876,-0.008274242363026374,0.06765176042351591,-0.0002986113151103517,0.007795231303213742,-0.0011726939531575874,-0.056353827951770144,0.09045043123788307,-0.18964932392557435,0.00039390603057573966,-0.003536843469348285,0.00014279519901253817,0.04381688940857792,-0.006843280594886446,0.06406583844696101,-0.0009124160007053955,0.008372289166661547,-0.0013979651665869109,-0.07152330383449347,0.10635058675963092,-0.17963498580049095,0.002031011633285982,0.02741482885079843,-0.007021123731007785,-0.22649447617481613,0.033986960762365105,-0.45416787615921356,-0.1464959286469815,-0.5407097575438897,0.16906512700305637,-0.0007198695627299004,-0.0009613807471499647,-0.001614265903771357,-0.003419689410798732,0.00870310505928451,0.0035961835031352862,0.0,0.0,0.0,-0.14694,-0.540675,0.16847900000000002,5.3e-05,-0.001086,-0.001669,-0.0039,0.08059999999999999,0.12389999999999998
0.0002802826661016441,-0.003544654408819176,0.0001347487067276862,0.04464989630533081,-0.006005734192753793,0.06895179863106446,0.0018241428467342365,0.008333152575931105,-0.0006380236713366249,-0.10365773700547967,0.10793211270086309,-0.16740075011222103,0.00032258998156147253,-0.0034329012594363053,0.0001223014102013772,0.04328035099127221,-0.004963002394266287,0.06480702543706217,0.000837231502354468,0.008684289379422616,-0.0010053053486519744,-0.0945569305327938,0.10775594812103599,-0.1774776173558392,0.0036517857513569374,0.026831744865626263,-0.006416520386759317,-0.24139084260899363,0.034223837686194775,-0.4373871309074622,-0.14652264883447538,-0.5407356603344128,0.16901440085438382,-0.0009084619234440551,-0.0008548740138798045,-0.0015010012939201242,-0.002114185146457004,0.008103166679436669,0.003440095181268976,0.0,0.0,0.0,-0.146988,-0.5406839999999999,0.168473,1.4e-05,-0.00028,-0.00043,0.0014,-0.030299999999999997,-0.046599999999999996
0.00020103617909379462,-0.0034246485475130347,0.00011198573429133888,0.043688629901856464,-0.003995929011718508,0.06962150575216919,0.0016288630378329429,0.008144183901953215,-0.0010195515961410355,-0.10142639955980197,0.09734580179984029,-0.18771410071453593,0.00026141745595907525,-0.0033170046736896307,0.0001025237504063233,0.042282457654730286,-0.003030145805755037,0.06544785865377323,0.0013806468380735148,0.00867335071179912,-0.0010932500219812615,-0.10184747351988015,0.10160580830767495,-0.18927805927438118,0.004056904168746997,0.025956109259855264,-0.006294848450391991,-0.2406271877008195,0.027169592563601137,-0.43460389528210497,-0.1465550011059086,-0.540758566705222,0.16896693127224363,-0.0010781795007157198,-0.0007599636456713612,-0.001401125969301064,-0.0013299232608412481,0.007393557461643496,0.002801596681219376,0.0,0.0,0.0,-0.14706,-0.540701,0.16843899999999998,2.8e-05,-0.000583,-0.000896,-0.0003999999999999999,0.009000000000000001,0.0138
0.00015249125753789687,-0.0032984316657312324,0.0001016660550300899,0.04278158228598401,-0.0022472299837758168,0.06983504404707007,0.003163687621701195,0.007968194440645511,-0.0008623477261155226,-0.10057879798988792,0.08740411777370002,-0.2029320602477764,0.00021875547102914034,-0.003195567827326513,8.841179988680475e-05,0.0412788020170994,-0.0013043672257524825,0.06566166049326361,0.00255394932338857,0.008547627749186814,-0.001025123846216617,-0.10399761278014207,0.09297890697185626,-0.20319850985688234,0.005056226203583282,0.024998055498993622,-0.006026501461048839,-0.23492903297920217,0.017954426430823144,-0.4339543493190543,-0.14659145514940636,-0.540778919519929,0.16892228953799854,-0.0012056086067102642,-0.0006783056999789496,-0.0013143164346749992,0.0005614537002633924,0.006616776448924,0.0021861073985105506,0.0,0.0,0.0,-0.147059,-0.540725,0.168403,2.4e-05,-0.000493,-0.000758,0.0021999999999999997,-0.047400000000000005,-0.0729
9.11438974045089e-05,-0.0031636111063828897,0.0001009349275662803,0.04193810853371735,-0.0008076470199683372,0.06979154158238164,0.003356032835612308,0.007898312107818838,-0.0007758364230129669,-0.09900724411162296,0.07545273963418975,-0.2104120419142242,0.00017584897462052032,-0.003067328856719042,8.353110444527022e-05,0.0403613764552122,0.00012131579403445178,0.0655636654248727,0.0031210162470291735,0.008445366060308448,-0.0009420607995867174,-0.10373077047030364,0.08214295490400672,-0.2130505428963596,0.005438406624080221,0.02409358102685608,-0.005752273839859928,-0.2270816119462939,0.006905712496598127,-0.4294013458303168,-0.14663065100002598,-0.5407970963254232,0.1688800612518083,-0.0012916876148528398,-0.0006084507727543291,-0.0012401504375678806,0.0023881512441836783,0.0059211579186939645,0.0015978988694236307,0.0,0.0,0.0,-0.147045,-0.540748,0.16836500000000001,4.6e-05,-0.000967,-0.001487,-0.0009000000000000002,0.020799999999999996,0.031800000000000016
2.8534926600585304e-05,-0.0030303915521870217,9.827016158614173e-05,0.04111368793942714,0.0005153301041261706,0.0692908554043907,0.003987466887599281,0.007446194548056654,-0.001179195515477625,-0.0986649144549406,0.07082360276026521,-0.2255414696643063,0.00012825737830835136,-0.002938714888250515,7.925951872621509e-05,0.039505799344621506,0.0013681379917521057,0.06507175847530132,0.0037332181985241385,0.008111467566161708,-0.0011622286652866259,-0.10331934610385467,0.0750842124923938,-0.22617327319669514,0.005851452447386832,0.022994935608111264,-0.0057792119108404484,-0.21934623495136055,-0.0001438022950348639,-0.4281486816449879,-0.14667097253461708,-0.5408136518392969,0.16883949757053668,-0.001329945481734043,-0.0005547568787349851,-0.001187206096845085,0.00450391691923846,0.005029147388805555,0.0006082234716098256,0.0,0.0,0.0,-0.146995,-0.540787,0.16829799999999998,3.7e-05,-0.000759,-0.001169,-0.0031999999999999997,0.065,0.1001
-5.150685579739323e-05,-0.0028812841479404654,0.00012229149336229813,0.04032071332697584,0.0015740380263669393,0.06866062030286575,0.003979629696586489,0.007707987875441221,-0.00045052085905376393,-0.09757299250881986,0.061261444263343366,-0.2292536923896511,6.608669225737499e-05,-0.002799521846972433,9.326494602051179e-05,0.038697398164042024,0.002398748550799622,0.064363049953096,0.003959478441743232,0.00813963680063313,-0.0007845078885894421,-0.10238349622566892,0.06636081465799243,-0.23334769582377374,0.005878633774491778,0.022280973288649225,-0.005228519882061513,-0.21135342535325202,-0.008571185963366555,-0.42119866085614854,-0.1467111319113001,-0.5408287304509023,0.16880047412768912,-0.00132791937438927,-0.0005072574342018904,-0.0011406090921798622,0.006239124407745766,0.0046244844586293965,0.000337687646173368,0.0,0.0,0.0,-0.146946,-0.540802,0.16826699999999997,5e-06,-0.000109,-0.000168,-0.0006000000000000001,0.0125,0.0193
-0.00013515638080768247,-0.0027285177827432883,0.00015637102344808395,0.03953962599946137,0.0024326306683282875,0.06787308323317706,0.00432016202022592,0.007756116823683268,8.98447313024968e-06,-0.09673226239482212,0.05311937272973946,-0.23231578452913126,-6.046546254798911e-06,-0.002651565587344397,0.000124843949969857,0.037918119626036105,0.00321346952451258,0.06353046224457048,0.004257993025147826,0.00817163897164199,-0.0003484227548438099,-0.10140914528448979,0.057900468096293255,-0.2378437533415867,0.005974327467113191,0.02159377413134255,-0.004639188075896351,-0.20358043887684024,-0.016472963136513565,-0.4118882874210144,-0.14674990488133072,-0.5408421933808614,0.1687632815335683,-0.0012883817657517696,-0.00045714937481253746,-0.0010874233058972226,0.007825465575916013,0.004645746688051844,0.0006852866944129232,0.0,0.0,0.0,-0.146886,-0.540792,0.16827299999999998,-1e-06,1.6e-05,2.5e-05,1.6018000000000001,0.1411,-0.0383
-0.000218759306703968,-0.0025888341557443366,0.00017574048030029278,0.0387631288755566,0.003110673870460887,0.06695721672418273,0.004713592305751791,0.007291712890720125,-0.00031477735847426505,-0.0957080935167142,0.04456652165734746,-0.23229751230395748,-8.110282345043175e-05,-0.0025102541469798215,0.00015160005242643735,0.03715381862864576,0.0038349890746687365,0.062607059413597,0.004617433866040505,0.007882238814830208,-0.000384133923946226,-0.10030774042690337,0.04928501196414808,-0.23937932772162365,0.006125481885211399,0.020618709220722644,-0.004523912595094343,-0.19593508012041888,-0.024268927040266973,-0.40002232392303944,-0.14678614480559268,-0.540853965911632,0.16872806044037897,-0.001213758809898591,-0.00040478053811663153,-0.0010296069914867848,0.009281532227305433,0.004652289092280881,0.0009348819100853945,0.0,0.0,0.0,-0.146814,-0.54078,0.168278,0.016017,0.001427,-0.000358,0.00010000000000010001,-0.001500000000000004,-0.002800000000000003
-0.0002759150181479318,-0.002461442034873427,0.00018249756062278636,0.03794559687951335,0.0038757597361514487,0.0655497608979312,0.006268905826032359,0.006834114855958815,-0.0006515251135414569,-0.09623492427225358,0.04669512593881993,-0.24664380142125014,-0.00013597843599144675,-0.0023819511123876966,0.00016440929282580095,0.036365124029392674,0.004475602297949143,0.06131741124672479,0.00573255596129155,0.007474789043848582,-0.0006082490227158587,-0.10013881267287096,0.047347462059391165,-0.24884535123839022,0.007000389436640288,0.019561132333900888,-0.004594161366883041,-0.18943531549846213,-0.025372037534831575,-0.3961876340567263,-0.14681784870602346,-0.5408639966585694,0.16869480588747546,-0.0010822835840395427,-0.00035080454622838893,-0.000971216709505159,0.011760387368671577,0.004629698891045919,0.0009878888858305679,0.0,0.0,0.0,-0.146658,-0.540767,0.16827499999999998,0.016018,0.001412,-0.000386,-1.6015000000000001,-0.1472,0.029300000000000003
-0.0003476661128836275,-0.0023426863253124194,0.00018202597730789427,0.03713382947289984,0.004435426694424778,0.06416488950406486,0.006528598071423895,0.006470311748754401,-0.0008945859517854315,-0.09505640785209657,0.03934370947615855,-0.24375460409657712,-0.00019025575348974774,-0.0022646615292291933,0.0001660785651598578,0.0355686975494625,0.005020926184938531,0.059895519789200116,0.0063190478086661405,0.007081836900165333,-0.0008451936971852661,-0.09925353952497516,0.04198372736797719,-0.2504754078904516,0.007337009414199353,0.01855156356480558,-0.00467457624245358,-0.18245410678442442,-0.029743046014886546,-0.38491942466791973,-0.1468432344459738,-0.5408722915121578,0.1686633907834608,-0.0008964469013626035,-0.00029679758052849107,-0.0009160122122008607,0.0140958479686919,0.004534382906937751,0.0008608394764335614,0.0,0.0,0.0,-0.146478,-0.540756,0.16826299999999997,3e-06,-6e-05,-9.3e-05,0.0010999999999999998,-0.021799999999999996,-0.033600000000000005
-0.0004653364095223932,-0.002228773655381975,0.00017595762775241474,0.0363410891914657,0.004807312994637526,0.06280079400291982,0.005133443673461578,0.0062320864294238484,-0.001190908699482279,-0.09277673550361334,0.03099277869929993,-0.23819184690277656,-0.0002837282759167192,-0.002153961924174515,0.0001597172143635077,0.03479169635901318,0.005379083778672682,0.05851680679592857,0.0056602781928219315,0.006774012741538902,-0.0011205563775342619,-0.09740342028125,0.034683236645325265,-0.2474323543760846,0.006461462769267499,0.017656608692709377,-0.004789443861609379,-0.17476732073189244,-0.0358407453281982,-0.36950697202604627,-0.1468620281565034,-0.540878807633601,0.16863348443393908,-0.0006956170767056655,-0.0002417323347273829,-0.0008698138332757384,0.014535326346481359,0.004491044838752956,0.00045784516223346117,0.0,0.0,0.0,-0.146383,-0.54074,0.16823399999999997,1.4e-05,-0.000278,-0.000429,-0.11869999999999999,1.0972,-0.8382999999999999
-0.0005285765712729322,-0.0021242493558649355,0.0001627740252350084,0.035500866866186816,0.005255055374532799,0.06109414779625516,0.007231696906191496,0.005824230753170498,-0.0017378262281915154,-0.09251868714825442,0.03231246612482451,-0.24572236678092205,-0.00035653500588396606,-0.002051453245195804,0.0001445958856712451,0.03399379619923698,0.0057318081935693955,0.0569354063427021,0.006728758496888136,0.006392125005731132,-0.001568494985913905,-0.09646260427559651,0.03274245419232103,-0.25086590203868486,0.007279801024249956,0.016719053179682485,-0.005066978281917704,-0.16820544913302993,-0.036571983071285855,-0.36083809036803394,-0.1468726645637259,-0.5408835661400164,0.1686043306345497,-0.00045225878112220834,-0.00018710803066576605,-0.0008444818004412307,0.0162853871177,0.004378780815434524,-0.0005052402768197517,0.0,0.0,0.0,-0.146192,-0.540726,0.16816699999999998,-0.001173,0.010694,-0.008812,0.1265,-1.2487,0.6047
-0.0006123051112381408,-0.0020350842040287287,0.00015089266905562353,0.03463081698736401,0.005611254945537569,0.05933029212706251,0.0067007021319730395,0.005048224959365781,-0.0022288094208333152,-0.09170959697207434,0.02871059088818334,-0.24444139814736052,-0.0004284784289232531,-0.0019636262837043382,0.0001255891932277176,0.03316333600622744,0.006055627116808493,0.05521611033226855,0.006798944654932515,0.005750258951616506,-0.002046916444125416,-0.09552436774653422,0.029745881203880088,-0.25122119543747967,0.007108936059559969,0.015560980621967035,-0.005364808823153539,-0.16185795628320354,-0.03829696425943656,-0.3494807300842536,-0.14687454883985623,-0.540887018466706,0.1685747858049549,-0.00018737659902015103,-0.00014426825161908692,-0.000851783633167937,0.017020703268592285,0.003729922485588233,-0.0020174357492650508,0.0,0.0,0.0,-0.146035,-0.540744,0.168056,9.2e-05,-0.001793,-0.002765,-0.11580000000000001,1.0362,-0.9327
-0.0007094558465342993,-0.0019358489417350701,0.00016759383990630483,0.03376246019398953,0.005787281683960581,0.05767802856976694,0.0058256482651559815,0.0051310141830496845,-0.0017212153150217055,-0.08951726780545155,0.020691362570573826,-0.23510811887731084,-0.0005187038018081402,-0.0018742730093740815,0.00012627352056205997,0.032326684799618303,0.006230783600576836,0.05357138366807768,0.006271106580233134,0.005551022712169979,-0.001907294689174837,-0.09371769640581276,0.023561935337805488,-0.24532925002307013,0.006366744596703214,0.014867182698639334,-0.005056719448409568,-0.15487787798728453,-0.04303991422342977,-0.33246468266694046,-0.1468681795841184,-0.5408893560705412,0.1685441330856985,6.764651710984657e-05,-0.00010817183437272893,-0.0008824267910201625,0.01625979422986079,0.00333044148024797,-0.003070303813935027,0.0,0.0,0.0,-0.145952,-0.540751,0.167957,-0.001066,0.008569,-0.012092,0.1277,-1.2635,0.5805
-0.0007458307025265747,-0.0018380753252555677,0.00013450096494971179,0.03221415030611796,0.006616342360190987,0.05616981052827132,0.007565511141337316,0.004889265528759067,-0.004558096193572799,-0.11907914724672852,0.04907134941641676,-0.21933816521284086,-0.0005738381015280881,-0.0017824710749458266,9.661338308046289e-05,0.03095495624195338,0.006861891154303104,0.05212489217577612,0.007163799113991166,0.00531649885660054,-0.00364020702275448,-0.11160054705791492,0.03910955789274563,-0.2330014678695855,0.007018624566066492,0.014161806494240075,-0.006564214568538711,-0.1671122120266709,-0.02667077770421503,-0.3097913153942045,-0.14685304628171525,-0.5408907492827395,0.16850939143999397,0.0003342432146473647,-7.752064359227701e-05,-0.000993549346047367,0.016533701209016094,0.002999071803641229,-0.006830715043014024,0.0,0.0,0.0,-0.145801,-0.540756,0.16767600000000002,0.000211,-0.004066,-0.006287,0.0019999999999999996,-0.036399999999999974,-0.057899999999999965
-0.0008057635782635943,-0.0017367846086817494,0.00013374381997699318,0.03203629432352324,0.006243642631757074,0.05388436663447669,0.006105442736524974,0.004900603427696985,-0.005216900696796263,-0.07129721685392203,0.009290243940154916,-0.23870711363648428,-0.0006294274664963715,-0.0016869184320693479,6.670011696969204e-05,0.03034115815949451,0.0068623213032796325,0.05019865479766139,0.0065813720275057445,0.00522832465023434,-0.004714319512194734,-0.08823674969646736,0.019977631198871193,-0.24037853548287588,0.006227055574629754,0.013620362667771262,-0.007387283619621736,-0.13917029750363857,-0.044276887116870736,-0.30685607712235713,-0.14683024062645567,-0.5408911881591862,0.16846718669589728,0.0005741831989532474,-4.74591186799427e-05,-0.00120377144834043,0.014990794790265216,0.0029041536725706862,-0.01143386827152515,0.0,0.0,0.0,-0.145749,-0.540748,0.16729799999999997,0.000231,-0.00443,-0.006866,0.004699999999999998,-0.0915,-0.14390000000000003
-0.0008433476419502801,-0.001646591094853376,0.00019063200305648696,0.031511679332313074,0.006040572444068745,0.05164777660108268,0.0057022079790938875,0.004409879380456333,-0.004990265296776854,-0.07548864702677596,0.011205836409105198,-0.23340852238346882,-0.0006806894820249843,-0.0015973713624175296,8.162623742012204e-05,0.029977947976160314,0.006571612218374247,0.048034913974953145,0.006102284964816697,0.004879730630402026,-0.004978205417405266,-0.08190025052434134,0.013897359122284108,-0.23972981338709756,0.005560913988474335,0.01284522720608853,-0.007401594139392649,-0.12854911202679067,-0.04872983378081101,-0.29627809540481825,-0.14680138763392173,-0.540890805367189,0.16841441615446526,0.0007680189061536727,-2.095114581729465e-05,-0.0015088106017212477,0.01254638443166467,0.0026706834964187465,-0.01578081554763333,0.0,0.0,0.0,-0.145759,-0.540748,0.16687899999999997,0.000278,-0.005345,-0.008305,-0.126,1.2267,-0.6386
-0.0008299582489506694,-0.0015632343491247458,0.0003768411848912418,0.030611480272405782,0.005907964057712305,0.049529384020190914,0.006243849391056307,0.004018033378824889,-0.0009380902054073204,-0.08310336871786772,0.009616375232897517,-0.22481947603580887,-0.0006942774677286695,-0.0015163181705750656,0.00021541221343369298,0.029311540930624273,0.0063178631796175465,0.0459384318859423,0.006258693770414463,0.004494344264758418,-0.002521035326227424,-0.08422962746180207,0.010594292794606483,-0.23394563994410453,0.0055296309424342285,0.012059585934136963,-0.004790358504949684,-0.12663120346364073,-0.05035872279721949,-0.2810887767754272,-0.14676788595942286,-0.540889798591906,0.16835152821422536,0.0009187334484540211,-1.1500908955547828e-07,-0.0018162149603305586,0.010278050893518298,0.0023404950415635284,-0.0156801736576746,0.0,0.0,0.0,-0.145775,-0.540755,0.16667999999999997,-0.000982,0.006922,-0.014691,0.0016000000000000064,-0.031000000000000038,-0.0503
-0.0007773456155096949,-0.0014960474369791765,0.0004541200028022811,0.02966809374163639,0.005997906628931498,0.047268798270674026,0.006546571360897394,0.003131303225823355,-0.0051395546603313184,-0.08024423759882753,0.014671334797543234,-0.22652835419289652,-0.000664400934101306,-0.0014507072477035528,0.00032055902806646966,0.028464075428149715,0.006266030368417839,0.043787067111079145,0.00650717388896363,0.003783261863807075,-0.004229367573196263,-0.08326564836731189,0.012541205875837382,-0.23269879151885384,0.00558869699808217,0.01098518220423051,-0.006280342067610727,-0.12160168857496764,-0.04686943315114022,-0.27076550688098966,-0.14673097057868906,-0.5408888492178294,0.1682760161424729,0.0010310184300048749,2.2351293957069667e-06,-0.002188645406218902,0.008264307763133694,0.001405697543212625,-0.018566731744961373,0.0,0.0,0.0,-0.145792,-0.540802,0.166283,-0.000966,0.006612,-0.015194,0.11599999999999999,-1.0373999999999999,0.9309
-0.0006921655868381395,-0.0014249334122522226,0.0005778762053844726,0.027878694230853457,0.006588832484585326,0.04566225791523883,0.006849579651878591,0.0027935686050110783,-0.004042952657786605,-0.11502619693354876,0.03700011824702785,-0.1949360900207667,-0.0005969638654320184,-0.001389424132375485,0.00042595650347969165,0.026911720517626653,0.006713766123859821,0.04210412854084574,0.006790930563428191,0.003294386177586892,-0.004187731342026325,-0.10477519467057553,0.027380636609407226,-0.21219517240869568,0.0056803198882809805,0.010159818912567627,-0.006034567268738491,-0.13840987416894046,-0.03105709562588537,-0.24220374994600535,-0.14669152585705042,-0.5408887404410064,0.16818706266744152,0.0011146487851995857,-1.842784779755186e-05,-0.002591718882457244,0.006743381818985927,0.00026770645010465444,-0.01978709502981557,0.0,0.0,0.0,-0.145794,-0.540871,0.16594499999999998,0.000194,-0.003762,-0.005885,0.0013999999999999987,-0.02689999999999997,-0.04270000000000003
-0.0005937741535897269,-0.0013315214557379337,0.0007579894187816341,0.02738945760850004,0.006068265128398096,0.04335292311512423,0.0066604956313159715,0.00324874112731272,-0.0013153209723955304,-0.07196201439276012,-0.001781663979410139,-0.21130362657326102,-0.0005085626013533772,-0.0013109996802591712,0.0005882598396632127,0.025985784879159503,0.00655017423370477,0.04015781676581835,0.006777850891778187,0.0033905888220537696,-0.0024497211290102593,-0.08578220584671294,0.008610183090790393,-0.21458568890542165,0.005483020103546273,0.009925519368321256,-0.004160516722066023,-0.1156122939388065,-0.048170279276021286,-0.2366447587592605,-0.14665033057404092,-0.5408897296248933,0.16808656878061362,0.001173817121318593,-4.917617519282485e-05,-0.0029500636726757156,0.005443223431210065,-0.00024073016151682225,-0.017411251619406265,0.0,0.0,0.0,-0.145794,-0.540913,0.165803,0.000208,-0.004031,-0.006312,-0.0031999999999999993,0.06229999999999999,0.09649999999999997
-0.00048471786610587036,-0.001256068100031948,0.0008294812239064012,0.026721571409288453,0.0058625893114868655,0.04106376978053104,0.00655740964179596,0.002283243214688406,-0.004141857583896846,-0.0735047136774313,0.0037453524423205244,-0.2072034556093645,-0.00040791742181961064,-0.0012372268620107366,0.0006994293494587839,0.025385323939386653,0.006212170931484893,0.03799419777298047,0.006705686453314562,0.0028146578284186804,-0.003566364499375022,-0.07945406439790709,0.004946569964083807,-0.21281742712988355,0.005235297696657509,0.009050685312495282,-0.0051002936392010615,-0.1057612583935378,-0.05016331666504456,-0.22725744000316095,-0.14660787133545972,-0.5408926203976328,0.16797474475372023,0.001216708403032618,-0.00010220648927559772,-0.00329621001732532,0.0045507522141061685,-0.0013229166001629267,-0.016616591108412404,0.0,0.0,0.0,-0.145779,-0.540997,0.165573,0.000176,-0.003408,-0.005347,1.6034,0.21650000000000003,0.07499999999999998
-0.00037077808194400626,-0.0011741987861277564,0.0008817867120808065,0.025177000061460106,0.006450536592569068,0.039216721065694564,0.006479468533043927,0.002090786395110295,-0.004030887637885543,-0.10939040178395112,0.03529031674934713,-0.18490257694911372,-0.0003000157291969045,-0.0011644030229138586,0.0007645655545042608,0.024122831827840672,0.006533042357289329,0.03612731467941149,0.006626888250667376,0.0024697680329278894,-0.003920864283740755,-0.09961764910884321,0.0234554565845692,-0.19799017498826343,0.004989290564186071,0.00842697638195828,-0.005275283151134972,-0.12177857450226601,-0.03070577188507455,-0.20557918223720864,-0.1465642779721585,-0.5408981048542976,0.1678525746036158,0.0012537671560906329,-0.00017643909881758015,-0.003614995839288122,0.004168274143094397,-0.0023404217236713265,-0.015114235920921093,0.0,0.0,0.0,-0.145739,-0.54109,0.165382,0.01621,-0.001243,-0.004597,-1.6101999999999999,-0.08420000000000001,0.13160000000000002
-0.00027414422813946027,-0.0010764002384914552,0.0009072316091076373,0.024973637513513135,0.005908510187845148,0.03688956102750415,0.005671097837036201,0.0024074387114628925,-0.003959778453645061,-0.06389656765457158,-0.0038111700240019836,-0.1966927557943146,-0.00020286543847709658,-0.001078079757518789,0.0008022503485342087,0.023505595327059852,0.006339659533255962,0.034065724301203415,0.006085153730152516,0.00253432314929741,-0.004009350621628257,-0.07858605571390588,0.005884809767442812,-0.1996772702322264,0.004304789938994491,0.008218407538342295,-0.005188447278655684,-0.0975482273320053,-0.04667207214985655,-0.20052829599089436,-0.146519891808226,-0.5409064337016319,0.16772142451393673,0.001281081226776977,-0.0002602977272567287,-0.0038943043818352226,0.0036063103058108226,-0.002794809540699106,-0.013057226943547828,0.0,0.0,0.0,-0.145712,-0.541161,0.165229,0.000108,-0.002085,-0.003281,0.00010000000000000108,-0.0030999999999999778,-0.005099999999999983
-0.00019737449873592273,-0.0009741499503508011,0.0009211408774803037,0.024478241746952522,0.00559311371779659,0.03483864880474889,0.004598044978926105,0.0026086848994617776,-0.0029538521465835143,-0.06804938531679633,-0.0023510822555250672,-0.18437973906235441,-0.00012727906804344536,-0.0009805898401066707,0.000828262485590854,0.02313810639262973,0.0059178870754549254,0.0320426966523358,0.005200070399934632,0.0026825215432511444,-0.0034070028594885807,-0.07313266865152801,0.00011488827801918542,-0.19247716837343778,0.0033112445411744434,0.008097313754309094,-0.004438563508939277,-0.08912119117673113,-0.05074366409696091,-0.18707093765891575,-0.1464754671856615,-0.5409174127013564,0.16758369735868925,0.001287399101957625,-0.0003405597240983074,-0.004105556484991343,0.002517619117400116,-0.0026146789558350036,-0.009668357168305608,0.0,0.0,0.0,-0.145722,-0.5412,0.16517,0.000109,-0.002116,-0.003332,-0.0036000000000000008,0.06939999999999998,0.10909999999999999
-0.00012008909083680562,-0.0008968088920041923,0.0008631417010189239,0.023772913133810258,0.005626746102956288,0.03271932473938158,0.004147390942857352,0.0018232249794375398,-0.004124848504093427,-0.07043214763743591,0.005365276187000782,-0.18534344232734096,-6.034852115262603e-05,-0.000897213878126854,0.0008033599192806312,0.022602247940655597,0.005754893691242829,0.030022035797431942,0.004576699150728217,0.0022406185203035986,-0.003913605680641256,-0.07251680050467861,0.0027980875833571797,-0.1902584488401801,0.0026022468120418052,0.007410955410080464,-0.0047829117722155345,-0.08563380831577361,-0.0465285658836758,-0.17885188174756972,-0.14643171316980588,-0.5409311577070071,0.1674409206789697,0.0012722290344226016,-0.00042327849107385445,-0.004267159342421372,0.0014202821549229583,-0.002724918985510527,-0.00719870585909721,0.0,0.0,0.0,-0.145743,-0.541258,0.165081,7.3e-05,-0.001422,-0.002241,-1.6061999999999999,-0.19029999999999997,-0.03519999999999999
-3.852935859660297e-05,-0.0008356032114489783,0.0007606845625674112,0.022937154424743235,0.005781735081739545,0.030772150223471642,0.003897124889952297,0.001190971229075963,-0.0048221062224705095,-0.0709184860443395,0.0075000943296459135,-0.17991571675055387,9.042465887173403e-06,-0.0008339468444316573,0.0007233168544069675,0.02188496916702627,0.005820902075710046,0.028087896044197754,0.004179907052637024,0.00167024715965926,-0.004544856452903765,-0.07255393614006243,0.005188420728997397,-0.18591573232069147,0.0021348188081584535,0.006622730746599428,-0.005236939825066179,-0.0828911138096699,-0.04272913995560183,-0.16884925318489605,-0.1463891866634967,-0.540948024036247,0.16729402851573733,0.0012394394246816414,-0.0005155417381116333,-0.004397204605107344,0.0005215784415133484,-0.003171248759295864,-0.0056214561241438865,0.0,0.0,0.0,-0.145763,-0.541341,0.16495600000000002,-0.015989,-0.003325,-0.002593,1.6091,0.13379999999999997,-0.05430000000000001
