t,x_med,y_med,z_med,dx_med,dy_med,dz_med,ddx_med,ddy_med,ddz_med,dddx_med,dddy_med,dddz_med,x_ref,y_ref,z_ref,dx_ref,dy_ref,dz_ref,ddx_ref,ddy_ref,ddz_ref,dddx_ref,dddy_ref,dddz_ref,roll_med,pitch_med,yaw_med,roll_ref,pitch_ref,yaw_ref,roll_e,pitch_e,yaw_e,q1_med,q2_med,q3_med,q4_med,q5_med,q6_med,dq1_med,dq2_med,dq3_med,dq4_med,dq5_med,dq6_med,ddq1_med,ddq2_med,ddq3_med,ddq4_med,ddq5_med,ddq6_med,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,dq1_ref,dq2_ref,dq3_ref,dq4_ref,dq5_ref,dq6_ref,ddq1_ref,ddq2_ref,ddq3_ref,ddq4_ref,ddq5_ref,ddq6_ref,KP1,KP2,KP3,KP4,KP5,KP6,KD1,KD2,KD3,KD4,KD5,KD6,u1,u2,u3,u4,u5,u6,J
0.0,0.23204737398605246,-0.5510284061611775,0.26465046327942277,7.479726469141876e-06,-8.123206508859682e-06,-1.0734424112264887e-05,0.00022438033726010023,-0.00024367360022470237,-0.00032205794314921476,0.0,0.0,0.0,0.23204724888888878,-0.55102832,0.26465067999999986,7.466666666718543e-06,-9.600000000039207e-06,-9.599999999920783e-06,0.0002240000000015563,-0.0002880000000011762,-0.0002879999999976235,0.0,0.0,0.0,0.18958490383276122,-0.3609459026637501,-2.551639197991134,0.1895427709818157,-0.3607994223945347,-2.551652899334074,9.563294989085923e-05,6.159086170870474e-05,8.539077277752732e-06,-1.220806768500313,-1.0208201088955942,1.2537767451712498,0.03209640053784968,2.910448542840146,-2.5845206742982105,8.879428080157963e-06,5.042684504031717e-05,-4.797196911668661e-05,3.121193088478403e-05,5.6314801145438967e-05,0.0023129155313564537,0.0002663828424047389,0.0015128053512095151,-0.0014391590735005984,0.0009363579265435209,0.001689444034363169,0.06938746594069362,-1.220807212471717,-1.0208226302378463,1.2537791437697057,0.032094839941305436,2.9104457271000888,-2.5846363200747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-9.789341153521036e-05,-36.50090239888921,-13.774320852800535,0.3156268304811851,0.030573295398245826,9.035274746438393e-06,1.2688209073617743e-06
0.03333333333333333,0.23204761241056893,-0.5510298073885554,0.2646489693861948,7.261737713895603e-06,-3.0732172819365775e-05,-3.3456140745112145e-05,-6.600213612240158e-06,-0.0006781495161634375,-0.0006817752090418028,0.0,0.0,0.0,0.2320475336493826,-0.5510293489777778,0.2646497043555554,8.54281481491211e-06,-3.0869333333368346e-05,-2.9269333333203915e-05,3.2284444445807026e-05,-0.0006380799999998743,-0.000590079999998494,0.0,0.0,0.0,0.18964323401908845,-0.36115881849488196,-2.551623349872564,0.1895407929060286,-0.3607996237931286,-2.5516558077974323,0.00023451016576266602,0.00015047143735818255,2.210622043704935e-05,-1.2208069879732066,-1.0208146096625952,1.253772323295866,0.032095208667182906,2.910455195373586,-2.5843557921477998,-1.4296485096827233e-06,0.00012679360832493824,-0.00010442816405092804,-1.3433436373869329e-05,0.00015182226918159596,0.004068614851993603,-0.0003092722976952206,0.0022910028985386323,-0.001693685848027243,-0.0013393610177596007,0.00286522404108471,0.05267097961911449,-1.220807212471717,-1.0208226302378463,1.2537791437697057,0.032094839941305436,2.9104457271000888,-2.5846363200747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.0014381340573645929,-36.49886872856724,-13.773984141037998,0.31555162425640315,0.030573211389063104,7.056623245182969e-06,0.00946007148967766
0.06666666666666667,0.23204783127680043,-0.5510316099835406,0.26464751500969175,6.797906280050808e-06,-4.6295765397715344e-05,-4.02398352484155e-05,-1.4006270686461953e-05,-0.0004667178068389951,-0.00020374521052807853,0.0,0.0,0.0,0.23204783965331127,-0.551030897357432,0.2646484963610863,9.180117860211704e-06,-4.645138962964997e-05,-3.62398340738738e-05,1.9119091358987816e-05,-0.00046746168888844863,-0.0002091150222200966,0.0,0.0,0.0,0.1897151272293517,-0.3614233830938988,-2.551603667314055,0.18953764324119934,-0.36080053149134667,-2.551660155712312,0.0004067061701817045,0.00026080253999682777,3.816401309583263e-05,-1.220807417236525,-1.0208083738088256,1.253766689691986,0.03209261951047471,2.910463477042921,-2.5841528416842103,-9.061815869609646e-06,0.00016698161149702388,-0.00014748146561860626,-5.62609462885294e-05,0.00021624080976764026,0.005415214222449534,-0.0002289650207978077,0.0012056400951625695,-0.0012915990470303467,-0.0012848252974398022,0.001932556217581329,0.04039798111367792,-1.220807212471717,-1.0208226302378463,1.2537791437697057,0.032094839941305436,2.9104457271000888,-2.5846363200747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.00089991577440518,-36.50163322900968,-13.774497441379413,0.31560152864307245,0.030574772799826455,5.515370904929373e-06,0.006667719275015497
0.1,0.23204799495013134,-0.5510336665622348,0.26464643621554584,5.539435975731632e-06,-5.65632626855143e-05,-3.498948711393345e-05,-3.783815497948055e-05,-0.0003078281241844301,0.00015717938175130935,0.0,0.0,0.0,0.23204813801791122,-0.5510328168828242,0.26464738834094514,8.950937998145984e-06,-5.758576176463729e-05,-3.324060423353832e-05,-6.8753958619716116e-06,-0.00033403116404961963,8.997689521006436e-05,0.0,0.0,0.0,0.18979712229292553,-0.3617269713092799,-2.551580750045551,0.18953360770344957,-0.3608025410741587,-2.551665324233333,0.0006037190894377884,0.00038710868860637764,5.5963628141010065e-05,-1.2208080498962108,-1.020802225059641,1.253760218820471,0.03208853195860539,2.910472685465015,-2.5839221289089003,-1.567379900702173e-05,0.00017863552085933728,-0.00017857791883580114,-0.00010050468614909338,0.00025624871179281093,0.006419326913684436,-0.00019835949412236252,0.0003496172808694025,-0.0009328935965158468,-0.0013273121958169193,0.00120023706075512,0.030123380737047047,-1.220807212471717,-1.0208226302378463,1.2537791437697057,0.032094839941305436,2.9104457271000888,-2.5846363200747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.0005333543762615633,-36.50384404131102,-13.774885435644833,0.3156376705375652,0.03057587599300593,4.227098406806018e-06,0.005010811670759509
0.13333333333333333,0.23204922038627931,-0.5510357371400745,0.2646459623244301,2.6371452820127717e-05,-6.023316071632198e-05,-2.0904650751304895e-05,0.0006257125433586668,-0.0001087357974676015,0.0004317312267288695,0.0,0.0,0.0,0.23204902992052165,-0.5510349211235283,0.264646622222336,2.6757078312655834e-05,-6.312722112114717e-05,-2.2983558275383818e-05,0.0005341842094352955,-0.00016624378069529655,0.00030771137874463506,0.0,0.0,0.0,0.18993099969126925,-0.36205746581968107,-2.5517411113603914,0.18955361379607893,-0.36080495513882443,-2.5517732927054424,0.0008007273391449077,0.0005436841124287378,0.00015581850147094943,-1.2208017478598938,-1.0206563539769407,1.2535480756089425,0.03259801706831767,2.910648983932202,-2.5832329935376395,0.0001208161266692684,0.0029769668276239387,-0.004302390203517007,0.010156200632195954,0.0036113855810121346,0.015922483063109182,0.004094697770288704,0.08394993920293804,-0.12371436854043617,0.30770115955035143,0.10065410607657971,0.2850946844827424,-1.220807212471717,-1.0208226302378463,1.2537791437697057,0.032094839941305436,2.9104457271000888,-2.5846363200747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.022926415413246914,-36.38417269437145,-13.778604681044033,0.31610705799154193,0.030770914770998914,3.1756440991848045e-06,0.02128466689407095
0.16666666666666666,0.23205044197936828,-0.5510378278032037,0.2646457418290344,3.326450736269523e-05,-6.18096756350071e-05,-1.0727351829895358e-05,0.00020763656870806065,-4.613185463980143e-05,0.00031260942612895774,0.0,0.0,0.0,0.2320501456727378,-0.5510371411911819,0.2646461026736255,3.3472566484397484e-05,-6.660202960713235e-05,-1.5586461314468866e-05,0.0002014646451522495,-0.00010424425457955522,0.00022191290882744852,0.0,0.0,0.0,0.190085087781547,-0.36240667780073804,-2.551965169791483,0.1895906061187313,-0.36080763876469235,-2.551955114948132,0.0010115396256741777,0.0007059626988045788,0.0002486332648683761,-1.2207936251243967,-1.0204619947396718,1.253264585101256,0.033286610028483994,2.9108837436094515,-2.5823767601847654,0.00020272675216245517,0.004879507021250517,-0.0071039402215677,0.01715725941405842,0.005898988738653848,0.02243216141185238,0.002457318764795603,0.05707620580879735,-0.08404650054152081,0.21003176345587396,0.06862809472925141,0.19529035046229598,-1.220807212471717,-1.0208226302378463,1.2537791437697057,0.032094839941305436,2.9104457271000888,-2.5846363200747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.01615211463471944,-36.4276029135668,-13.7769199663604,0.3165680715576862,0.030762111171077855,2.2372732844666565e-06,0.006898986508588398
0.19999999999999998,0.23205142451249533,-0.5510403521629753,0.2646457400733768,3.0803612796060026e-05,-7.096767806865679e-05,-2.6051703245131804e-06,-7.288987449394744e-05,-0.00027384643993631156,0.0002485494386870102,0.0,0.0,0.0,0.23205122796795874,-0.5510396733973957,0.26464579095704,3.2468856628398155e-05,-7.596618641490712e-05,-9.351497564225037e-06,-3.0111295679979833e-05,-0.000280924704233243,0.00018704891250731492,0.0,0.0,0.0,0.1902504823506317,-0.36276887416904285,-2.552229800533252,0.18963854006858705,-0.3608111465821968,-2.552188784149306,0.001232542191824939,0.0008704359816807576,0.00033241917749766503,-1.2207849668263553,-1.0202372116187686,1.252936232470693,0.03408430959253985,2.9111556104165994,-2.581418418248343,0.00024074154488276544,0.006122164758480013,-0.00893503268511768,0.021673077752469915,0.007403665722506673,0.026644225865734984,0.0011404437816093082,0.0372797321168849,-0.05493277390649942,0.1354745501523448,0.045140309515584724,0.12636193361647804,-1.220807212471717,-1.0208226302378463,1.2537791437697057,0.032094839941305436,2.9104457271000888,-2.5846363200747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.011396101006986292,-36.462534791648686,-13.77556294134916,0.3172161010014536,0.030784797903374184,1.5290028709813441e-06,0.004542865652241477
0.2333333333333333,0.2320511905880821,-0.5510428611801068,0.2646460696469306,5.6703296241318005e-06,-7.368952737789845e-05,6.969356713248113e-06,-0.0007530214297898203,-8.13162450448581e-05,0.00029016195696776197,0.0,0.0,0.0,0.23205164426502373,-0.5510423361548876,0.2646457438589744,1.2488911949493083e-05,-7.988272475992394e-05,-1.4129419684335143e-06,-0.0005993983403671521,-0.00011749615035050454,0.00023815666787374568,0.0,0.0,0.0,0.190421169496467,-0.3631377495722645,-2.552517309664317,0.18969296284256687,-0.36081523683235744,-2.5524571315093376,0.0014599125456079588,0.0010346159239334675,0.0004057453483620258,-1.2207776116652735,-1.0199980260291623,1.2525863559140749,0.034939216893757404,2.911446926946421,-2.5804064824365103,0.00022735040326121535,0.0068244333782849585,-0.009975875360733216,0.02432250527517437,0.008294219170604557,0.029120124858562028,-0.00040173424864650296,0.021068058594148353,-0.03122528026846605,0.07948282568113366,0.026716603442936547,0.07427696978481134,-1.220807212471717,-1.0208226302378463,1.2537791437697057,0.032094839941305436,2.9104457271000888,-2.5846363200747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.008274073758919975,-36.493528528863024,-13.774291569232798,0.31809569162072515,0.030836425343526486,8.951767452303194e-07,0.003498509188158875
0.26666666666666666,0.23205047748529203,-0.5510453287039916,0.2646465566982158,-1.228246105551854e-05,-7.375613926904922e-05,1.3437061398277535e-05,-0.0005376330617757522,-2.0596922558667353e-06,0.00019543325038898245,0.0,0.0,0.0,0.2320515647626043,-0.5510450473120726,0.2646458916517889,-2.3850725830332236e-06,-8.133471555057763e-05,4.433784436811792e-06,-0.00044621953597578923,-4.355972371961059e-05,0.00017540179215735918,0.0,0.0,0.0,0.19059380587957847,-0.3635086388629215,-2.5528133508976936,0.1897511849984401,-0.3608196911545519,-2.552746136470608,0.0016907356066260906,0.0011970386165077289,0.00046759784081656334,-1.2207707763311395,-1.0197531738256478,1.2522280423347412,0.035817360967537834,2.9117452984354055,-2.5793731600716288,0.00021249015043250445,0.007171855196389054,-0.01049156337358604,0.025670383234000064,0.008732169503218664,0.03037315558381638,-0.0004458075848613273,0.01042265454312285,-0.015470640385584685,0.0404363387647708,0.013138509978423203,0.03759092175763056,-1.220807212471717,-1.0208226302378463,1.2537791437697057,0.032094839941305436,2.9104457271000888,-2.5846363200747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.004512105868856864,-36.51715497740396,-13.773123481600996,0.31902484868577474,0.030893436663278706,4.1245671072998036e-07,0.0029936556299270277
0.3,0.23204947253852326,-0.551047673462582,0.2646467218449019,-2.4101091546718508e-05,-7.132348479652354e-05,9.189041983440131e-06,-0.0003537274846545938,7.267982706623988e-05,-0.00012712785341183235,0.0,0.0,0.0,0.2320511408650504,-0.5510477279862381,0.26464594862604335,-1.2716926616522056e-05,-8.042022496503876e-05,1.709227632880807e-06,-0.000309955621004665,2.7434717566166e-05,-8.173670411792955e-05,0.0,0.0,0.0,0.19076555549520488,-0.36387676656227574,-2.5531084557300896,0.18981122284541416,-0.36082374168218423,-2.553045306534758,0.0019222312213745048,0.0013562777349414169,0.0005183620315512324,-1.2207643942404514,-1.0195090799927145,1.2518718571739258,0.03669365747532995,2.9120419894127814,-2.5783424380761506,0.00019847186390724606,0.007272495057462359,-0.010620891007502695,0.026082724567175617,0.008844542715257439,0.030738825104170173,-0.00042054859575775116,0.0030191958321991474,-0.0038798290174996883,0.012370239995266622,0.003371196361163252,0.01097008561061381,-1.220807212471717,-1.0208226302378463,1.2537791437697057,0.032094839941305436,2.9104457271000888,-2.5846363200747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.0017828500440346673,-36.5358433745082,-13.771781758985995,0.31998963810704373,0.030959973455286338,-3.388320329866801e-08,0.0027916900263235617
